datetime_fin,datetime_ini,sequence,track_id,track_speed,trap_speed
2022-09-13 06:07:09.000,2022-09-13 06:07:03.000,20220913-060000,moose22_c2200_20220913-060703-1-55,-487.2142338593043,-0.5000000000000189
2022-09-13 07:02:26.000,2022-09-13 07:02:21.000,20220913-070000,moose22_c2200_20220913-070221-1-9,363.2421034028222,0.3333333333335986
2022-09-13 07:05:44.000,2022-09-13 07:05:40.000,20220913-070000,moose22_c2200_20220913-070540-1-19,-102.24514861141485,-0.5000000000016769
2022-09-13 07:07:04.000,2022-09-13 07:06:56.000,20220913-070000,moose22_c2200_20220913-070656-1-26,-62.761268168679294,0.4166666666662877
2022-09-13 07:14:06.000,2022-09-13 07:14:00.500,20220913-070000,moose22_c2200_20220913-071400-2-48,178.80306133291856,-0.18181818181801646
2022-09-13 07:20:59.500,2022-09-13 07:20:57.000,20220913-070000,moose22_c2200_20220913-072057-1-57,164.723863700609,-1.3333333333321207
2022-09-13 07:21:05.000,2022-09-13 07:21:01.000,20220913-070000,moose22_c2200_20220913-072101-1-61,152.66576059378852,-0.33333333333303017
2022-09-13 07:26:41.000,2022-09-13 07:26:32.000,20220913-070000,moose22_c2200_20220913-072632-1-72,73.2532959394998,0.0
2022-09-13 07:27:12.000,2022-09-13 07:27:01.000,20220913-070000,moose22_c2200_20220913-072701-1-83,-39.0601620814484,-0.09090909090900823
2022-09-13 07:27:22.500,2022-09-13 07:27:14.000,20220913-070000,moose22_c2200_20220913-072714-1-97,-46.22611553084965,0.11764705882308804
2022-09-13 07:27:27.000,2022-09-13 07:27:24.000,20220913-070000,moose22_c2200_20220913-072724-1-108,-40.67177916162337,-0.44444444444404024
2022-09-13 07:27:51.000,2022-09-13 07:27:29.000,20220913-070000,moose22_c2200_20220913-072729-1-112,-26.389848797294544,0.045454545454374926
2022-09-13 08:17:15.500,2022-09-13 08:16:57.500,20220913-080000,moose22_c2200_20220913-081657-2-27,11.348835774520905,-0.018518518518501677
2022-09-13 08:17:28.000,2022-09-13 08:17:20.000,20220913-080000,moose22_c2200_20220913-081720-1-36,-145.95494593122368,-0.04166666666662877
2022-09-13 08:25:40.000,2022-09-13 08:25:33.000,20220913-080000,moose22_c2200_20220913-082533-1-56,-15.949567834299106,0.09523809523800862
2022-09-13 08:25:55.000,2022-09-13 08:25:50.000,20220913-080000,moose22_c2200_20220913-082550-1-65,-59.45164323139878,-0.26666666666642413
2022-09-13 08:26:30.000,2022-09-13 08:26:11.000,20220913-080000,moose22_c2200_20220913-082611-1-71,139.68113016617895,0.0350877192982137
2022-09-13 09:10:24.000,2022-09-13 09:10:21.000,20220913-090000,moose22_c2200_20220913-091021-1-13,-61.34699756613471,-0.33333333333303017
2022-09-13 09:10:44.000,2022-09-13 09:10:39.500,20220913-090000,moose22_c2200_20220913-091039-2-18,-153.02326579811933,-0.29629629629602683
2022-09-13 09:15:40.000,2022-09-13 09:15:32.000,20220913-090000,moose22_c2200_20220913-091532-1-26,-224.5500733713024,0.12499999999988631
2022-09-13 09:25:00.000,2022-09-13 09:24:57.000,20220913-090000,moose22_c2200_20220913-092457-1-43,-45.253730563318406,-0.44444444444404024
2022-09-13 10:12:52.000,2022-09-13 10:12:49.000,20220913-100000,moose22_c2200_20220913-101249-1-29,216.7774472605244,0.33333333333303017
2022-09-13 10:14:10.000,2022-09-13 10:14:06.000,20220913-100000,moose22_c2200_20220913-101406-1-34,-793.3112255716425,0.08333333333325754
2022-09-13 10:14:31.000,2022-09-13 10:14:26.000,20220913-100000,moose22_c2200_20220913-101426-1-41,50.329788373198575,-0.13333333333321207
2022-09-13 10:15:15.000,2022-09-13 10:15:09.000,20220913-100000,moose22_c2200_20220913-101509-1-48,-93.69882307998274,-0.16666666666651508
2022-09-13 10:16:27.500,2022-09-13 10:16:25.000,20220913-100000,moose22_c2200_20220913-101625-1-62,240.38355396816087,-0.5333333333328483
2022-09-13 10:21:12.000,2022-09-13 10:21:05.000,20220913-100000,moose22_c2200_20220913-102105-1-73,-38.156371022710644,0.23809523809623961
2022-09-13 11:01:05.000,2022-09-13 11:00:55.000,20220913-110000,moose22_c2200_20220913-110055-1-1,-250.8496354234362,-0.29999999999972715
2022-09-13 11:03:00.000,2022-09-13 11:02:53.000,20220913-110000,moose22_c2200_20220913-110253-1-19,137.28430039352148,-0.14285714285701293
2022-09-13 11:07:10.000,2022-09-13 11:06:51.000,20220913-110000,moose22_c2200_20220913-110651-1-37,86.82785990232296,0.0
2022-09-13 11:11:06.000,2022-09-13 11:11:00.000,20220913-110000,moose22_c2200_20220913-111100-1-60,111.19737471597423,0.3333333333339775
2022-09-13 11:11:09.000,2022-09-13 11:11:06.500,20220913-110000,moose22_c2200_20220913-111106-2-67,143.34031781997575,0.0
2022-09-13 11:17:47.000,2022-09-13 11:17:40.000,20220913-110000,moose22_c2200_20220913-111740-1-79,-32.021511032539884,0.04761904761900431
2022-09-13 11:17:51.000,2022-09-13 11:17:48.000,20220913-110000,moose22_c2200_20220913-111748-1-89,-27.10472516036405,-0.22222222222202012
2022-09-13 11:17:56.000,2022-09-13 11:17:53.000,20220913-110000,moose22_c2200_20220913-111753-1-95,-21.07622443675886,0.0
2022-09-13 11:18:38.500,2022-09-13 11:18:01.500,20220913-110000,moose22_c2200_20220913-111801-2-102,158.95275126697769,-0.054054054054004895
2022-09-13 11:21:12.000,2022-09-13 11:20:58.500,20220913-110000,moose22_c2200_20220913-112058-2-154,7.800894314598922,0.0246913580246689
2022-09-13 11:21:22.000,2022-09-13 11:21:16.000,20220913-110000,moose22_c2200_20220913-112116-1-169,-5.8668322599883735,0.11111111111101006
2022-09-13 11:21:37.000,2022-09-13 11:21:29.000,20220913-110000,moose22_c2200_20220913-112129-1-174,-8.015522402295213,-0.04166666666662877
2022-09-13 12:02:01.000,2022-09-13 12:01:52.000,20220913-120000,moose22_c2200_20220913-120152-1-1,53.631240779449826,0.037037037037634946
2022-09-13 12:02:38.000,2022-09-13 12:02:33.000,20220913-120000,moose22_c2200_20220913-120233-1-15,14.99096703224166,-1.1368683772161603e-12
2022-09-13 12:03:19.000,2022-09-13 12:03:05.000,20220913-120000,moose22_c2200_20220913-120305-1-23,59.678888994724616,0.09523809523800862
2022-09-13 12:09:29.000,2022-09-13 12:09:25.000,20220913-120000,moose22_c2200_20220913-120925-1-42,-34.965405380332285,-0.24999999999977263
2022-09-13 12:28:32.000,2022-09-13 12:28:25.000,20220913-120000,moose22_c2200_20220913-122825-1-61,-27.682105097495466,-0.04761904761900431
2022-09-13 13:07:17.000,2022-09-13 13:07:01.500,20220913-130000,moose22_c2200_20220913-130701-2-12,83.58466379820268,-0.12903225806439877
2022-09-13 13:07:58.000,2022-09-13 13:07:36.500,20220913-130000,moose22_c2200_20220913-130736-2-38,105.51677116777223,-0.23255813953467222
2022-09-13 13:08:29.000,2022-09-13 13:08:26.500,20220913-130000,moose22_c2200_20220913-130826-2-68,104.60069624789708,0.5333333333328483
2022-09-13 13:08:40.000,2022-09-13 13:08:32.000,20220913-130000,moose22_c2200_20220913-130832-1-72,132.21634778994218,0.12499999999988631
2022-09-13 13:11:40.000,2022-09-13 13:11:21.000,20220913-130000,moose22_c2200_20220913-131121-1-87,49.33042709413634,0.0350877192982137
2022-09-13 14:16:09.000,2022-09-13 14:16:06.000,20220913-140000,moose22_c2200_20220913-141606-1-11,177.59545693962346,-0.33333333333303017
2022-09-13 14:16:23.000,2022-09-13 14:16:15.500,20220913-140000,moose22_c2200_20220913-141615-2-16,82.76569943202384,-0.1777777777768582
2022-09-13 14:16:27.000,2022-09-13 14:16:25.000,20220913-140000,moose22_c2200_20220913-141625-1-21,57.95640541776306,0.6666666666660603
2022-09-13 15:01:06.000,2022-09-13 15:01:03.000,20220913-150000,moose22_c2200_20220913-150103-1-8,162.32708515180852,-0.44444444444404024
2022-09-13 15:01:21.000,2022-09-13 15:01:09.000,20220913-150000,moose22_c2200_20220913-150109-1-12,137.6306660639897,-0.08333333333325754
2022-09-13 15:01:35.000,2022-09-13 15:01:32.000,20220913-150000,moose22_c2200_20220913-150132-1-29,143.92738788620193,-0.22222222222202012
2022-09-13 15:01:49.000,2022-09-13 15:01:36.000,20220913-150000,moose22_c2200_20220913-150136-1-34,57.04502186770631,-0.02564102564100232
2022-09-13 15:01:59.000,2022-09-13 15:01:50.000,20220913-150000,moose22_c2200_20220913-150150-1-51,-39.64534662633906,0.07407407407400671
2022-09-13 15:02:07.000,2022-09-13 15:02:02.000,20220913-150000,moose22_c2200_20220913-150202-1-67,-60.265642591476876,-0.13333333333321207
2022-09-13 15:02:07.000,2022-09-13 15:02:03.000,20220913-150000,moose22_c2200_20220913-150203-1-68,89.00964473757497,-0.08333333333325754
2022-09-13 15:02:07.000,2022-09-13 15:02:03.000,20220913-150000,moose22_c2200_20220913-150203-1-69,-62.26507175022128,-0.08333333333325754
2022-09-13 15:17:32.000,2022-09-13 15:17:27.000,20220913-150000,moose22_c2200_20220913-151727-1-86,-12.659179251679886,-0.33333333333303017
2022-09-13 15:17:46.000,2022-09-13 15:17:36.000,20220913-150000,moose22_c2200_20220913-151736-1-92,-10.97672043303434,-0.09999999999990906
2022-09-13 15:18:09.500,2022-09-13 15:17:55.000,20220913-150000,moose22_c2200_20220913-151755-1-97,-22.830094181758646,-0.02298850574710553
2022-09-13 16:03:38.000,2022-09-13 16:03:28.000,20220913-160000,moose22_c2200_20220913-160328-1-1,-62.79197733546173,-0.43333333333293916
2022-09-13 16:22:33.000,2022-09-13 16:22:25.500,20220913-160000,moose22_c2200_20220913-162225-2-28,-47.16263469114376,0.26666666666642413
2022-09-13 16:25:46.000,2022-09-13 16:25:44.000,20220913-160000,moose22_c2200_20220913-162544-1-37,124.58633792997723,0.49999999999954525
2022-09-13 19:02:12.500,2022-09-13 19:02:10.000,20220913-190000,moose22_c2200_20220913-190210-1-28,19.75403869293984,0.13333333333321207
2022-09-13 19:02:32.500,2022-09-13 19:02:28.000,20220913-190000,moose22_c2200_20220913-190228-1-41,-89.32081432754522,0.29629629629602683
2022-09-13 19:02:53.000,2022-09-13 19:02:46.000,20220913-190000,moose22_c2200_20220913-190246-1-52,81.25120409240144,0.09523809523800862
2022-09-13 19:10:08.000,2022-09-13 19:10:05.000,20220913-190000,moose22_c2200_20220913-191005-1-66,48.86694096428523,-1.8947806286936002e-12
2022-09-13 19:10:13.000,2022-09-13 19:10:09.000,20220913-190000,moose22_c2200_20220913-191009-1-70,82.98753070973576,0.4166666666648666
2022-09-13 19:10:17.000,2022-09-13 19:10:14.000,20220913-190000,moose22_c2200_20220913-191014-1-76,59.24320361448406,0.666666666667955
2022-09-13 19:10:35.000,2022-09-13 19:10:25.000,20220913-190000,moose22_c2200_20220913-191025-1-86,39.63967026216429,-0.20000000000038654
2022-09-13 19:11:44.000,2022-09-13 19:11:36.500,20220913-190000,moose22_c2200_20220913-191136-2-121,-32.504008781045044,-0.26666666666642413
2022-09-13 19:12:01.000,2022-09-13 19:11:29.500,20220913-190000,moose22_c2200_20220913-191129-2-109,-40.767503334707975,-0.1058201058200998
2022-09-13 20:21:13.000,2022-09-13 20:21:04.500,20220913-200000,moose22_c2200_20220913-202104-2-25,8.921312680007551,-0.15686274509923404
2022-09-13 20:21:24.500,2022-09-13 20:21:15.000,20220913-200000,moose22_c2200_20220913-202115-1-37,-79.83611106633735,0.14035087719225647
2022-09-13 20:24:05.500,2022-09-13 20:24:02.000,20220913-200000,moose22_c2200_20220913-202402-1-49,-51.72281363517197,0.28571428571402585
2022-09-13 20:24:21.000,2022-09-13 20:24:08.000,20220913-200000,moose22_c2200_20220913-202408-1-55,-78.68849009590085,0.05128205128200464
2022-09-13 20:24:36.000,2022-09-13 20:24:25.000,20220913-200000,moose22_c2200_20220913-202425-1-66,-53.733291776141044,-0.2121212121210192
2022-09-13 20:25:16.000,2022-09-13 20:25:12.000,20220913-200000,moose22_c2200_20220913-202512-1-72,-42.87692888626953,0.4166666666662877
2022-09-13 21:12:52.000,2022-09-13 21:12:39.500,20220913-210000,moose22_c2200_20220913-211239-2-7,-48.87582931466099,0.0
2022-09-13 21:20:07.500,2022-09-13 21:19:59.000,20220913-210000,moose22_c2200_20220913-211959-1-25,238.7805183046205,-0.3529411764706016
2022-09-13 21:26:39.000,2022-09-13 21:26:32.000,20220913-210000,moose22_c2200_20220913-212632-1-36,119.19459129396981,0.04761904761941033
2022-09-13 22:14:03.000,2022-09-13 22:13:59.000,20220913-220000,moose22_c2200_20220913-221359-1-14,-3.7583456055755446,0.24999999999977263
2022-09-13 22:14:10.000,2022-09-13 22:14:04.000,20220913-220000,moose22_c2200_20220913-221404-1-20,-20.882635542568107,-0.22222222222202012
2022-09-13 22:15:58.000,2022-09-13 22:15:56.000,20220913-220000,moose22_c2200_20220913-221556-1-29,-26.623382174809766,0.16666666666651508
2022-09-13 22:16:08.000,2022-09-13 22:16:06.000,20220913-220000,moose22_c2200_20220913-221606-1-35,14.026659215111264,-0.6666666666660603
2022-09-13 22:16:15.500,2022-09-13 22:16:10.500,20220913-220000,moose22_c2200_20220913-221610-2-42,18.701411914164506,0.13333333333321207
2022-09-13 22:17:32.000,2022-09-13 22:17:27.000,20220913-220000,moose22_c2200_20220913-221727-1-51,56.31037942412205,-0.13333333333321207
2022-09-13 22:24:34.000,2022-09-13 22:24:29.000,20220913-220000,moose22_c2200_20220913-222429-1-67,-38.14661380207375,-0.39999999999963626
2022-09-13 23:00:42.000,2022-09-13 23:00:40.000,20220913-230000,moose22_c2200_20220913-230040-1-6,315.0364583467022,-0.16666666666651508
2022-09-13 23:14:39.000,2022-09-13 23:14:25.000,20220913-230000,moose22_c2200_20220913-231425-1-45,114.06188249165236,0.16666666666651508
2022-09-13 23:16:17.000,2022-09-13 23:16:11.000,20220913-230000,moose22_c2200_20220913-231611-1-61,-33.76772204432344,-0.11111111111101006
2022-09-13 23:24:17.000,2022-09-13 23:24:03.500,20220913-230000,moose22_c2200_20220913-232403-2-72,-2.512403882957708,0.0246913580246689
2022-09-14 00:01:08.000,2022-09-14 00:01:03.500,20220914-000000,moose22_c2200_20220914-000103-2-5,-149.4889973296738,6.315935428978668e-13
2022-09-14 00:12:18.500,2022-09-14 00:12:11.000,20220914-000000,moose22_c2200_20220914-001211-1-12,-32.89263301423054,-0.04444444444440402
2022-09-14 00:12:35.000,2022-09-14 00:12:21.000,20220914-000000,moose22_c2200_20220914-001221-1-23,-32.58235726644041,-0.07142857142850646
2022-09-14 00:15:16.000,2022-09-14 00:15:08.000,20220914-000000,moose22_c2200_20220914-001508-1-40,511.34903673528464,0.04166666666662877
2022-09-14 00:17:04.000,2022-09-14 00:16:49.000,20220914-000000,moose22_c2200_20220914-001649-1-51,-192.43503637673024,-0.04444444444440402
2022-09-14 00:20:30.000,2022-09-14 00:20:27.000,20220914-000000,moose22_c2200_20220914-002027-1-74,89.61461949816795,-0.5555555555559977
2022-09-14 00:20:31.000,2022-09-14 00:20:29.000,20220914-000000,moose22_c2200_20220914-002029-1-76,25.066856111775646,-1.0000000000005116
2022-09-14 00:21:24.000,2022-09-14 00:21:19.000,20220914-000000,moose22_c2200_20220914-002119-1-85,-84.02130174291463,-0.20000000000038654
2022-09-14 01:26:08.000,2022-09-14 01:26:04.000,20220914-010000,moose22_c2200_20220914-012604-1-18,8.755468577851394,0.08333333333467863
2022-09-14 01:26:18.000,2022-09-14 01:26:12.000,20220914-010000,moose22_c2200_20220914-012612-1-22,-21.49717302994,0.0
2022-09-14 02:12:48.000,2022-09-14 02:12:42.000,20220914-020000,moose22_c2200_20220914-021242-1-7,15.425823568784985,0.33333333333303017
2022-09-14 02:12:54.000,2022-09-14 02:12:51.000,20220914-020000,moose22_c2200_20220914-021251-1-14,41.8464877415424,0.11111111111101006
2022-09-14 02:18:44.000,2022-09-14 02:18:42.000,20220914-020000,moose22_c2200_20220914-021842-1-25,-21.701700210230428,0.9999999999990905
2022-09-14 02:20:56.000,2022-09-14 02:20:48.000,20220914-020000,moose22_c2200_20220914-022048-1-30,130.53748526324992,0.04166666666662877
2022-09-14 02:21:01.000,2022-09-14 02:20:58.000,20220914-020000,moose22_c2200_20220914-022058-1-40,147.82141746613308,-0.33333333333303017
2022-09-14 02:21:31.000,2022-09-14 02:21:03.000,20220914-020000,moose22_c2200_20220914-022103-1-45,134.40496655236592,-0.1666666666667181
2022-09-14 02:24:15.000,2022-09-14 02:24:09.500,20220914-020000,moose22_c2200_20220914-022409-2-84,229.17172248502533,0.060606060606005485
2022-09-14 02:24:50.000,2022-09-14 02:24:39.000,20220914-020000,moose22_c2200_20220914-022439-1-92,-52.519095027803246,0.030303030303002743
2022-09-14 02:27:08.000,2022-09-14 02:26:57.000,20220914-020000,moose22_c2200_20220914-022657-1-107,-4.545866231762064,-0.8787878787878546
2022-09-14 03:09:03.000,2022-09-14 03:08:59.000,20220914-030000,moose22_c2200_20220914-030859-1-8,-467.7274653967662,0.16666666666651508
2022-09-14 03:09:07.000,2022-09-14 03:09:04.500,20220914-030000,moose22_c2200_20220914-030904-2-15,-429.8134667842302,-0.26666666666642413
2022-09-14 03:09:25.000,2022-09-14 03:09:13.000,20220914-030000,moose22_c2200_20220914-030913-1-21,-108.00593081436057,-0.36111111111078265
2022-09-14 03:12:01.000,2022-09-14 03:11:50.500,20220914-030000,moose22_c2200_20220914-031150-2-31,24.924875387155208,0.09523809523854998
2022-09-14 03:13:26.000,2022-09-14 03:13:19.000,20220914-030000,moose22_c2200_20220914-031319-1-44,68.49294098619164,0.28571428571524393
2022-09-14 03:14:44.000,2022-09-14 03:14:33.000,20220914-030000,moose22_c2200_20220914-031433-1-55,-45.413960355517034,0.6969696969695799
2022-09-14 03:18:02.500,2022-09-14 03:18:00.000,20220914-030000,moose22_c2200_20220914-031800-1-76,-649.491759993761,-1.0666666666656965
2022-09-14 03:18:17.000,2022-09-14 03:18:14.000,20220914-030000,moose22_c2200_20220914-031814-1-82,167.44438313594205,0.8888888888880805
2022-09-14 03:26:08.000,2022-09-14 03:26:06.000,20220914-030000,moose22_c2200_20220914-032606-1-92,-259.3140696558522,1.8333333333359292
2022-09-14 03:28:09.000,2022-09-14 03:27:56.000,20220914-030000,moose22_c2200_20220914-032756-1-102,79.38662940265951,-0.3589743589740325
2022-09-14 04:07:00.000,2022-09-14 04:06:52.000,20220914-040000,moose22_c2200_20220914-040652-1-8,-127.7622131518003,0.16666666666651508
2022-09-14 05:05:31.000,2022-09-14 05:05:19.000,20220914-050000,moose22_c2200_20220914-050519-1-12,-200.06443017750667,-0.13888888888876255
2022-09-14 05:09:25.000,2022-09-14 05:09:15.000,20220914-050000,moose22_c2200_20220914-050915-1-30,24.28725280629356,-0.19999999999953388
2022-09-14 05:10:06.000,2022-09-14 05:09:56.000,20220914-050000,moose22_c2200_20220914-050956-1-39,259.0072799435976,0.46666666666624224
2022-09-14 05:11:08.000,2022-09-14 05:11:04.000,20220914-050000,moose22_c2200_20220914-051104-1-58,35.178942015875705,-0.4999999999988347
2022-09-14 05:11:12.000,2022-09-14 05:11:10.000,20220914-050000,moose22_c2200_20220914-051110-1-66,35.709422605345566,0.0
2022-09-14 05:21:07.500,2022-09-14 05:21:00.000,20220914-050000,moose22_c2200_20220914-052100-1-73,-78.98865851012214,-0.26666666666642413
